"industry_code";"industry_name";"year";"exports";"imports";"trade_balance"
11111;"Others";2002;86790.64;63183.43;23607.21
11111;"Others";2003;86386.71;67010.96;19375.75
11111;"Others";2004;96376.36;73612.64;22763.72
11111;"Others";2005;105070.04;80453.87;24616.17
11111;"Others";2006;112445.37;90097.06;22348.31
11111;"Others";2007;116087.38;96312.9;19774.48
11111;"Others";2008;119141.4;102363.48;16777.92
11111;"Others";2009;89006.54;82977.75;6028.79
11111;"Others";2010;97679.81;96980.24;699.57
11111;"Others";2011;109639.18;107590.27;2048.91
11111;"Others";2012;112435.7;111149.17;1286.53
11111;"Others";2013;114781.92;111567.92;3214.0
11111;"Others";2014;119570.39;111807.52;7762.87
11111;"Others";2015;118547.46;102321.29;16226.17
11111;"Others";2016;116760.47;97362.66;19397.81
11111;"Others";2017;119478.7;100780.81;18697.89
11111;"Others";2018;126236.51;105210.04;21026.47
11111;"Others";2019;126493.74;102155.25;24338.49
11111;"Others";2020;117213.4;95107.32;22106.08
11111;"Others";2021;139522.24;110203.01;29319.23
11111;"Others";2022;156074.49;123928.13;32146.36
11111;"Others";2023;160915.73;0.0;160915.73
11111;"Others";2024;159799.93;0.0;159799.93
11112;"Oilseed (except soybean) farming";2008;4333.86;0.0;4333.86
11112;"Oilseed (except soybean) farming";2009;3481.92;0.0;3481.92
11112;"Oilseed (except soybean) farming";2010;3769.12;0.0;3769.12
11112;"Oilseed (except soybean) farming";2011;5036.91;0.0;5036.91
11112;"Oilseed (except soybean) farming";2012;5632.71;0.0;5632.71
11112;"Oilseed (except soybean) farming";2013;4761.57;0.0;4761.57
11112;"Oilseed (except soybean) farming";2014;5314.14;0.0;5314.14
11112;"Oilseed (except soybean) farming";2015;4431.87;0.0;4431.87
11112;"Oilseed (except soybean) farming";2016;4788.21;0.0;4788.21
11112;"Oilseed (except soybean) farming";2017;5431.53;0.0;5431.53
11112;"Oilseed (except soybean) farming";2018;4897.29;0.0;4897.29
11112;"Oilseed (except soybean) farming";2019;3594.13;0.0;3594.13
11112;"Oilseed (except soybean) farming";2020;5132.17;0.0;5132.17
11112;"Oilseed (except soybean) farming";2021;5556.65;0.0;5556.65
11113;"Dry pea and bean farming";2015;3303.82;0.0;3303.82
11113;"Dry pea and bean farming";2016;3114.74;0.0;3114.74
11114;"Wheat farming";2007;4371.71;0.0;4371.71
11114;"Wheat farming";2008;6557.54;0.0;6557.54
11114;"Wheat farming";2009;5274.15;0.0;5274.15
11114;"Wheat farming";2010;4537.19;0.0;4537.19
11114;"Wheat farming";2011;5744.91;0.0;5744.91
11114;"Wheat farming";2012;6155.04;0.0;6155.04
11114;"Wheat farming";2013;6493.56;0.0;6493.56
11114;"Wheat farming";2014;7203.69;0.0;7203.69
11114;"Wheat farming";2015;6220.95;0.0;6220.95
11114;"Wheat farming";2016;4508.26;0.0;4508.26
11114;"Wheat farming";2017;5092.91;0.0;5092.91
11114;"Wheat farming";2018;5716.41;0.0;5716.41
11114;"Wheat farming";2019;5390.98;0.0;5390.98
11114;"Wheat farming";2020;6305.3;0.0;6305.3
11114;"Wheat farming";2021;6650.33;0.0;6650.33
11114;"Wheat farming";2022;7960.18;0.0;7960.18
21111;"Oil and gas extraction (except oil sands)";2002;2479.99;0.0;2479.99
21111;"Oil and gas extraction (except oil sands)";2003;2906.13;1452.61;1453.52
21111;"Oil and gas extraction (except oil sands)";2004;40329.95;2423.34;37906.61
21111;"Oil and gas extraction (except oil sands)";2005;4199.69;3655.51;544.18
21111;"Oil and gas extraction (except oil sands)";2006;58310.69;2928.18;55382.51
21111;"Oil and gas extraction (except oil sands)";2007;65446.24;3932.82;61513.42
21111;"Oil and gas extraction (except oil sands)";2008;95437.52;6478.42;88959.1
21111;"Oil and gas extraction (except oil sands)";2009;51762.78;4312.63;47450.15
21111;"Oil and gas extraction (except oil sands)";2010;65980.28;4795.42;61184.86
21111;"Oil and gas extraction (except oil sands)";2011;83767.98;5963.18;77804.8
21111;"Oil and gas extraction (except oil sands)";2012;84040.43;5388.49;78651.94
21111;"Oil and gas extraction (except oil sands)";2013;90204.15;8675.69;81528.46
21111;"Oil and gas extraction (except oil sands)";2014;103097.48;15950.58;87146.9
21111;"Oil and gas extraction (except oil sands)";2015;58280.84;10098.68;48182.16
21111;"Oil and gas extraction (except oil sands)";2016;46168.76;7163.09;39005.67
21111;"Oil and gas extraction (except oil sands)";2017;62053.02;9708.6;52344.42
21111;"Oil and gas extraction (except oil sands)";2018;74820.65;11773.18;63047.47
21111;"Oil and gas extraction (except oil sands)";2019;74998.1;12788.25;62209.85
21111;"Oil and gas extraction (except oil sands)";2020;52773.63;7988.2;44785.43
21111;"Oil and gas extraction (except oil sands)";2021;93101.71;10062.57;83039.14
21111;"Oil and gas extraction (except oil sands)";2022;140020.65;16046.51;123974.14
21111;"Oil and gas extraction (except oil sands)";2023;106300.24;12644.79;93655.45
21111;"Oil and gas extraction (except oil sands)";2024;108432.22;11659.18;96773.04
21211;"Coal mining";2008;5788.79;0.0;5788.79
21211;"Coal mining";2009;4353.32;0.0;4353.32
21211;"Coal mining";2010;5835.01;0.0;5835.01
21211;"Coal mining";2011;8114.33;0.0;8114.33
21211;"Coal mining";2012;6344.84;0.0;6344.84
21211;"Coal mining";2013;5364.53;0.0;5364.53
21211;"Coal mining";2014;3786.49;0.0;3786.49
21211;"Coal mining";2016;3362.69;0.0;3362.69
21211;"Coal mining";2017;5217.55;0.0;5217.55
21211;"Coal mining";2018;5809.74;0.0;5809.74
21211;"Coal mining";2019;5344.67;0.0;5344.67
21211;"Coal mining";2021;6105.09;0.0;6105.09
21211;"Coal mining";2022;10792.56;0.0;10792.56
21221;"Iron ore mining";2009;2950.63;0.0;2950.63
21221;"Iron ore mining";2010;3098.03;0.0;3098.03
21221;"Iron ore mining";2011;4223.43;0.0;4223.43
21221;"Iron ore mining";2012;4155.45;0.0;4155.45
21221;"Iron ore mining";2013;4420.9;0.0;4420.9
21221;"Iron ore mining";2014;3997.26;0.0;3997.26
21221;"Iron ore mining";2017;3514.92;0.0;3514.92
21221;"Iron ore mining";2018;4112.89;0.0;4112.89
21221;"Iron ore mining";2019;4947.3;0.0;4947.3
21221;"Iron ore mining";2020;5715.82;0.0;5715.82
21221;"Iron ore mining";2021;8079.66;0.0;8079.66
21221;"Iron ore mining";2022;6758.52;0.0;6758.52
21222;"Gold and silver ore mining";2005;3407.72;0.0;3407.72
21222;"Gold and silver ore mining";2006;4768.16;0.0;4768.16
21222;"Gold and silver ore mining";2007;5500.25;0.0;5500.25
21222;"Gold and silver ore mining";2008;7676.7;0.0;7676.7
21222;"Gold and silver ore mining";2009;7308.9;0.0;7308.9
21222;"Gold and silver ore mining";2010;13413.05;0.0;13413.05
21222;"Gold and silver ore mining";2011;17001.94;0.0;17001.94
21222;"Gold and silver ore mining";2012;15312.64;0.0;15312.64
21222;"Gold and silver ore mining";2013;15658.96;0.0;15658.96
21222;"Gold and silver ore mining";2014;14982.38;0.0;14982.38
21222;"Gold and silver ore mining";2015;12374.52;0.0;12374.52
21222;"Gold and silver ore mining";2016;12407.12;0.0;12407.12
21222;"Gold and silver ore mining";2017;13173.36;0.0;13173.36
21222;"Gold and silver ore mining";2018;12269.35;0.0;12269.35
21222;"Gold and silver ore mining";2019;15777.27;0.0;15777.27
21222;"Gold and silver ore mining";2020;16097.11;0.0;16097.11
21222;"Gold and silver ore mining";2021;14954.38;0.0;14954.38
21222;"Gold and silver ore mining";2022;18327.26;0.0;18327.26
21222;"Gold and silver ore mining";2023;8140.28;0.0;8140.28
21222;"Gold and silver ore mining";2024;5936.54;0.0;5936.54
21223;"Copper, nickel, lead and zinc ore mining";2011;3822.47;0.0;3822.47
21223;"Copper, nickel, lead and zinc ore mining";2014;3672.88;0.0;3672.88
21223;"Copper, nickel, lead and zinc ore mining";2015;3206.07;0.0;3206.07
21223;"Copper, nickel, lead and zinc ore mining";2020;3614.74;0.0;3614.74
21239;"Other non-metallic mineral mining and quarrying";2002;2472.71;0.0;2472.71
21239;"Other non-metallic mineral mining and quarrying";2003;2563.6;0.0;2563.6
21239;"Other non-metallic mineral mining and quarrying";2004;3615.96;0.0;3615.96
21239;"Other non-metallic mineral mining and quarrying";2005;3573.42;0.0;3573.42
21239;"Other non-metallic mineral mining and quarrying";2006;4110.2;0.0;4110.2
21239;"Other non-metallic mineral mining and quarrying";2007;5082.03;0.0;5082.03
21239;"Other non-metallic mineral mining and quarrying";2008;9032.82;0.0;9032.82
21239;"Other non-metallic mineral mining and quarrying";2009;5278.64;0.0;5278.64
21239;"Other non-metallic mineral mining and quarrying";2010;7961.48;0.0;7961.48
21239;"Other non-metallic mineral mining and quarrying";2011;9887.56;0.0;9887.56
21239;"Other non-metallic mineral mining and quarrying";2012;8716.0;0.0;8716.0
21239;"Other non-metallic mineral mining and quarrying";2013;8115.68;0.0;8115.68
21239;"Other non-metallic mineral mining and quarrying";2014;7557.81;0.0;7557.81
21239;"Other non-metallic mineral mining and quarrying";2015;7680.6;0.0;7680.6
21239;"Other non-metallic mineral mining and quarrying";2016;5468.64;0.0;5468.64
21239;"Other non-metallic mineral mining and quarrying";2017;6413.41;0.0;6413.41
21239;"Other non-metallic mineral mining and quarrying";2018;7705.0;0.0;7705.0
21239;"Other non-metallic mineral mining and quarrying";2019;7248.88;0.0;7248.88
21239;"Other non-metallic mineral mining and quarrying";2020;6284.35;0.0;6284.35
21239;"Other non-metallic mineral mining and quarrying";2021;8162.57;0.0;8162.57
21239;"Other non-metallic mineral mining and quarrying";2022;15333.01;0.0;15333.01
21239;"Other non-metallic mineral mining and quarrying";2023;4323.93;0.0;4323.93
21239;"Other non-metallic mineral mining and quarrying";2024;3690.65;0.0;3690.65
31122;"Starch and vegetable fat and oil manufacturing";2010;3135.13;0.0;3135.13
31122;"Starch and vegetable fat and oil manufacturing";2011;4581.93;0.0;4581.93
31122;"Starch and vegetable fat and oil manufacturing";2012;5184.37;0.0;5184.37
31122;"Starch and vegetable fat and oil manufacturing";2013;4697.25;0.0;4697.25
31122;"Starch and vegetable fat and oil manufacturing";2014;4209.11;0.0;4209.11
31122;"Starch and vegetable fat and oil manufacturing";2015;3892.47;0.0;3892.47
31122;"Starch and vegetable fat and oil manufacturing";2016;4196.91;0.0;4196.91
31122;"Starch and vegetable fat and oil manufacturing";2017;4500.88;0.0;4500.88
31122;"Starch and vegetable fat and oil manufacturing";2018;4852.14;0.0;4852.14
31122;"Starch and vegetable fat and oil manufacturing";2019;4578.16;0.0;4578.16
31122;"Starch and vegetable fat and oil manufacturing";2020;4965.7;0.0;4965.7
31122;"Starch and vegetable fat and oil manufacturing";2021;7010.95;0.0;7010.95
31122;"Starch and vegetable fat and oil manufacturing";2022;8057.29;0.0;8057.29
31122;"Starch and vegetable fat and oil manufacturing";2023;7358.47;0.0;7358.47
31122;"Starch and vegetable fat and oil manufacturing";2024;6330.88;0.0;6330.88
31161;"Animal slaughtering and processing";2002;4617.61;0.0;4617.61
31161;"Animal slaughtering and processing";2003;5024.05;0.0;5024.05
31161;"Animal slaughtering and processing";2004;4159.36;0.0;4159.36
31161;"Animal slaughtering and processing";2005;6802.88;0.0;6802.88
31161;"Animal slaughtering and processing";2006;4152.57;0.0;4152.57
31161;"Animal slaughtering and processing";2007;4251.95;0.0;4251.95
31161;"Animal slaughtering and processing";2008;4783.2;0.0;4783.2
31161;"Animal slaughtering and processing";2009;4114.4;0.0;4114.4
31161;"Animal slaughtering and processing";2010;5009.37;0.0;5009.37
31161;"Animal slaughtering and processing";2011;5605.78;0.0;5605.78
31161;"Animal slaughtering and processing";2012;5466.68;2784.07;2682.61
31161;"Animal slaughtering and processing";2013;5485.71;2813.38;2672.33
31161;"Animal slaughtering and processing";2014;6217.95;2731.62;3486.33
31161;"Animal slaughtering and processing";2015;5425.49;2502.46;2923.03
31161;"Animal slaughtering and processing";2016;5534.07;2287.98;3246.09
31161;"Animal slaughtering and processing";2017;5871.61;2300.35;3571.26
31161;"Animal slaughtering and processing";2018;6009.04;2187.23;3821.81
31161;"Animal slaughtering and processing";2019;6532.24;0.0;6532.24
31161;"Animal slaughtering and processing";2020;7126.01;2203.95;4922.06
31161;"Animal slaughtering and processing";2021;8740.72;2495.87;6244.85
31161;"Animal slaughtering and processing";2022;8704.06;2667.09;6036.97
31161;"Animal slaughtering and processing";2023;5311.9;0.0;5311.9
31161;"Animal slaughtering and processing";2024;5091.34;2740.73;2350.61
31171;"Seafood product preparation and packaging";2002;2134.28;0.0;2134.28
31171;"Seafood product preparation and packaging";2016;3302.51;0.0;3302.51
31171;"Seafood product preparation and packaging";2017;3618.85;0.0;3618.85
31171;"Seafood product preparation and packaging";2019;3684.24;0.0;3684.24
31171;"Seafood product preparation and packaging";2021;4911.06;0.0;4911.06
31181;"Bread and bakery product manufacturing";2023;3598.52;0.0;3598.52
31181;"Bread and bakery product manufacturing";2024;3975.98;0.0;3975.98
32111;"Sawmills and wood preservation";2002;7487.01;0.0;7487.01
32111;"Sawmills and wood preservation";2003;6906.06;0.0;6906.06
32111;"Sawmills and wood preservation";2004;9462.6;0.0;9462.6
32111;"Sawmills and wood preservation";2005;9272.37;0.0;9272.37
32111;"Sawmills and wood preservation";2006;8844.81;0.0;8844.81
32111;"Sawmills and wood preservation";2007;7631.15;0.0;7631.15
32111;"Sawmills and wood preservation";2008;5679.94;0.0;5679.94
32111;"Sawmills and wood preservation";2009;3945.95;0.0;3945.95
32111;"Sawmills and wood preservation";2010;5497.31;0.0;5497.31
32111;"Sawmills and wood preservation";2011;6064.6;0.0;6064.6
32111;"Sawmills and wood preservation";2012;6358.45;0.0;6358.45
32111;"Sawmills and wood preservation";2013;7855.85;0.0;7855.85
32111;"Sawmills and wood preservation";2014;8260.11;0.0;8260.11
32111;"Sawmills and wood preservation";2015;7356.71;0.0;7356.71
32111;"Sawmills and wood preservation";2016;8237.33;0.0;8237.33
32111;"Sawmills and wood preservation";2017;8725.33;0.0;8725.33
32111;"Sawmills and wood preservation";2018;8509.45;0.0;8509.45
32111;"Sawmills and wood preservation";2019;6586.99;0.0;6586.99
32111;"Sawmills and wood preservation";2020;8031.99;0.0;8031.99
32111;"Sawmills and wood preservation";2021;13834.31;0.0;13834.31
32111;"Sawmills and wood preservation";2022;11318.13;0.0;11318.13
32111;"Sawmills and wood preservation";2023;5927.28;0.0;5927.28
32111;"Sawmills and wood preservation";2024;5941.32;0.0;5941.32
32121;"Veneer, plywood and engineered wood product manufacturing";2002;2925.52;0.0;2925.52
32121;"Veneer, plywood and engineered wood product manufacturing";2003;2880.21;0.0;2880.21
32121;"Veneer, plywood and engineered wood product manufacturing";2004;5341.44;0.0;5341.44
32121;"Veneer, plywood and engineered wood product manufacturing";2005;3382.92;0.0;3382.92
32121;"Veneer, plywood and engineered wood product manufacturing";2006;4312.01;0.0;4312.01
32121;"Veneer, plywood and engineered wood product manufacturing";2018;3585.15;0.0;3585.15
32121;"Veneer, plywood and engineered wood product manufacturing";2020;3548.18;0.0;3548.18
32121;"Veneer, plywood and engineered wood product manufacturing";2021;6396.61;0.0;6396.61
32121;"Veneer, plywood and engineered wood product manufacturing";2022;5972.34;0.0;5972.34
32121;"Veneer, plywood and engineered wood product manufacturing";2023;4142.92;0.0;4142.92
32121;"Veneer, plywood and engineered wood product manufacturing";2024;4344.78;0.0;4344.78
32211;"Pulp mills";2002;8360.62;0.0;8360.62
32211;"Pulp mills";2003;8368.5;0.0;8368.5
32211;"Pulp mills";2004;5539.69;0.0;5539.69
32211;"Pulp mills";2005;9834.41;0.0;9834.41
32211;"Pulp mills";2006;5736.04;0.0;5736.04
32211;"Pulp mills";2007;6621.34;0.0;6621.34
32211;"Pulp mills";2008;6556.52;0.0;6556.52
32211;"Pulp mills";2009;4446.43;0.0;4446.43
32211;"Pulp mills";2010;6813.53;0.0;6813.53
32211;"Pulp mills";2011;7286.96;0.0;7286.96
32211;"Pulp mills";2012;6434.91;0.0;6434.91
32211;"Pulp mills";2013;6551.0;0.0;6551.0
32211;"Pulp mills";2014;6528.81;0.0;6528.81
32211;"Pulp mills";2015;6011.42;0.0;6011.42
32211;"Pulp mills";2016;5445.4;0.0;5445.4
32211;"Pulp mills";2017;6029.14;0.0;6029.14
32211;"Pulp mills";2018;7236.19;0.0;7236.19
32211;"Pulp mills";2019;5824.11;0.0;5824.11
32211;"Pulp mills";2020;4807.4;0.0;4807.4
32211;"Pulp mills";2021;5851.36;0.0;5851.36
32211;"Pulp mills";2022;6539.15;0.0;6539.15
32212;"Paper mills";2002;3333.34;1538.18;1795.16
32212;"Paper mills";2003;3235.09;1618.48;1616.61
32212;"Paper mills";2004;9194.11;1816.6;7377.51
32212;"Paper mills";2005;4604.34;1906.14;2698.2
32212;"Paper mills";2006;9690.05;2140.08;7549.97
32212;"Paper mills";2007;9104.87;2303.42;6801.45
32212;"Paper mills";2008;9581.41;2466.98;7114.43
32212;"Paper mills";2009;7055.56;2156.14;4899.42
32212;"Paper mills";2010;7040.44;2440.88;4599.56
32212;"Paper mills";2011;7203.07;2444.04;4759.03
32212;"Paper mills";2012;6081.78;0.0;6081.78
32212;"Paper mills";2013;6042.34;0.0;6042.34
32212;"Paper mills";2014;5979.05;0.0;5979.05
32212;"Paper mills";2015;5098.49;0.0;5098.49
32212;"Paper mills";2016;4546.2;0.0;4546.2
32212;"Paper mills";2017;4419.97;0.0;4419.97
32212;"Paper mills";2018;4953.7;0.0;4953.7
32212;"Paper mills";2019;4434.63;0.0;4434.63
32212;"Paper mills";2020;3588.22;0.0;3588.22
32212;"Paper mills";2022;4867.58;0.0;4867.58
32212;"Paper mills";2023;3534.19;0.0;3534.19
32212;"Paper mills";2024;3489.75;0.0;3489.75
32411;"Petroleum refineries";2002;2877.18;0.0;2877.18
32411;"Petroleum refineries";2003;3858.0;0.0;3858.0
32411;"Petroleum refineries";2004;9060.61;0.0;9060.61
32411;"Petroleum refineries";2005;5186.33;2090.74;3095.59
32411;"Petroleum refineries";2006;13517.43;2681.39;10836.04
32411;"Petroleum refineries";2007;15338.12;3575.25;11762.87
32411;"Petroleum refineries";2008;20823.31;6166.4;14656.91
32411;"Petroleum refineries";2009;12974.56;3117.08;9857.48
32411;"Petroleum refineries";2010;17530.1;4877.99;12652.11
32411;"Petroleum refineries";2011;21340.83;8966.75;12374.08
32411;"Petroleum refineries";2012;23231.07;9844.67;13386.4
32411;"Petroleum refineries";2013;21728.7;13193.31;8535.39
32411;"Petroleum refineries";2014;18516.84;14347.13;4169.71
32411;"Petroleum refineries";2015;13330.6;9039.4;4291.2
32411;"Petroleum refineries";2016;9810.73;7697.44;2113.29
32411;"Petroleum refineries";2017;14170.32;8204.29;5966.03
32411;"Petroleum refineries";2018;15857.58;11896.76;3960.82
32411;"Petroleum refineries";2019;15471.23;9889.75;5581.48
32411;"Petroleum refineries";2020;9758.0;6668.36;3089.64
32411;"Petroleum refineries";2021;16996.43;10186.86;6809.57
32411;"Petroleum refineries";2022;24851.5;15277.87;9573.63
32411;"Petroleum refineries";2023;17271.07;12889.16;4381.91
32411;"Petroleum refineries";2024;17550.43;11273.54;6276.89
32518;"Other basic inorganic chemical manufacturing";2006;3310.58;0.0;3310.58
32518;"Other basic inorganic chemical manufacturing";2007;5231.72;0.0;5231.72
32518;"Other basic inorganic chemical manufacturing";2008;4045.51;0.0;4045.51
32518;"Other basic inorganic chemical manufacturing";2009;2871.09;0.0;2871.09
32518;"Other basic inorganic chemical manufacturing";2010;3555.04;0.0;3555.04
32518;"Other basic inorganic chemical manufacturing";2011;4803.97;0.0;4803.97
32518;"Other basic inorganic chemical manufacturing";2012;4011.69;0.0;4011.69
32518;"Other basic inorganic chemical manufacturing";2013;4078.77;0.0;4078.77
32518;"Other basic inorganic chemical manufacturing";2015;3265.22;0.0;3265.22
32518;"Other basic inorganic chemical manufacturing";2024;3412.94;0.0;3412.94
32519;"Other basic organic chemical manufacturing";2013;3667.26;3710.34;-43.08
32519;"Other basic organic chemical manufacturing";2014;3830.65;3782.64;48.01
32519;"Other basic organic chemical manufacturing";2023;3380.36;6250.61;-2870.25
32521;"Resin and synthetic rubber manufacturing";2002;3643.24;3218.62;424.62
32521;"Resin and synthetic rubber manufacturing";2003;4121.62;3525.32;596.3
32521;"Resin and synthetic rubber manufacturing";2004;4712.95;4051.69;661.26
32521;"Resin and synthetic rubber manufacturing";2005;4720.65;4759.84;-39.19
32521;"Resin and synthetic rubber manufacturing";2006;6311.96;5107.03;1204.93
32521;"Resin and synthetic rubber manufacturing";2007;6410.88;5025.43;1385.45
32521;"Resin and synthetic rubber manufacturing";2008;6655.24;5218.54;1436.7
32521;"Resin and synthetic rubber manufacturing";2009;4187.92;3791.29;396.63
32521;"Resin and synthetic rubber manufacturing";2010;5379.58;5110.63;268.95
32521;"Resin and synthetic rubber manufacturing";2011;6546.75;5846.25;700.5
32521;"Resin and synthetic rubber manufacturing";2012;6336.54;5888.43;448.11
32521;"Resin and synthetic rubber manufacturing";2013;6867.69;5776.66;1091.03
32521;"Resin and synthetic rubber manufacturing";2014;7193.87;6082.52;1111.35
32521;"Resin and synthetic rubber manufacturing";2015;6367.75;5296.47;1071.28
32521;"Resin and synthetic rubber manufacturing";2016;5987.2;5080.82;906.38
32521;"Resin and synthetic rubber manufacturing";2017;5957.45;5547.6;409.85
32521;"Resin and synthetic rubber manufacturing";2018;6637.05;5901.26;735.79
32521;"Resin and synthetic rubber manufacturing";2019;5866.45;5243.16;623.29
32521;"Resin and synthetic rubber manufacturing";2020;5292.5;4675.77;616.73
32521;"Resin and synthetic rubber manufacturing";2021;8145.32;6874.36;1270.96
32521;"Resin and synthetic rubber manufacturing";2022;7722.09;7295.63;426.46
32521;"Resin and synthetic rubber manufacturing";2023;5516.08;5874.15;-358.07
32521;"Resin and synthetic rubber manufacturing";2024;5705.71;5844.78;-139.07
32541;"Pharmaceutical and medicine manufacturing";2003;2426.78;3062.31;-635.53
32541;"Pharmaceutical and medicine manufacturing";2004;3081.77;3253.46;-171.69
32541;"Pharmaceutical and medicine manufacturing";2005;3580.05;3312.97;267.08
32541;"Pharmaceutical and medicine manufacturing";2006;4799.18;3762.28;1036.9
32541;"Pharmaceutical and medicine manufacturing";2007;6328.47;3940.23;2388.24
32541;"Pharmaceutical and medicine manufacturing";2008;6348.97;3486.64;2862.33
32541;"Pharmaceutical and medicine manufacturing";2009;6627.76;3871.22;2756.54
32541;"Pharmaceutical and medicine manufacturing";2010;5979.55;4452.3;1527.25
32541;"Pharmaceutical and medicine manufacturing";2011;5263.96;4970.15;293.81
32541;"Pharmaceutical and medicine manufacturing";2012;5551.68;4655.14;896.54
32541;"Pharmaceutical and medicine manufacturing";2013;5878.87;4375.72;1503.15
32541;"Pharmaceutical and medicine manufacturing";2014;7516.49;4877.74;2638.75
32541;"Pharmaceutical and medicine manufacturing";2015;8185.69;5103.45;3082.24
